name,desc
广东安达智能装备股份有限公司,广东安达智能装备股份有限公司，创始于1999年，现有员工1000多人，有独立厂房 [3]  ，是一家集研发、生产、销售，服务于一体的电子制造领域的自动化设备的厂家。公司位于东莞市，公司位于省道旁，交通十分便利，地理位置非常优越。随着公司不断发展壮大，现已在苏州市、深圳市等设立办事处。2022年4月，广东安达智能装备股份有限公司将正式登陆科创板，公司股票代码为688125，保荐机构为中国国际金融股份有限公司。
上海硅产业集团股份有限公司,"上海硅产业集团股份有限公司于2015年12月09日成立。法定代表人俞跃辉,公司经营范围包括：硅产品和集成电路产品技术领域内的技术服务，硅产品和集成电路研制、销售，硅材料行业投资，集成电路行业投资，创业投资，实业投资，资产管理，投资咨询，投资管理，企业管理咨询，商务咨询等。 [1]  "
浙江蓝特光学股份有限公司,浙江蓝特光学股份有限公司于2003年09月04日在 嘉兴市市场监督管理局 登记成立。法定代表人 徐云明 ，公司经营范围包括许可经营项目：无一般经营项目：光学元器件等。
东来涂料技术（上海）股份有限公司,东来涂料技术(上海)股份有限公司于2005年04月20日成立。法定代表人朱忠敏，公司经营范围包括：从事涂料技术、 计算机技术 、化工技术领域内的技术开发、技术转让、技术咨询、技术服务，涂料的生产， 金属材料 、化工产品（除危险化学品、监控化学品、烟花爆竹、民用爆炸物品、易制毒化学品）、 汽车零部件 、涂料检测设备、汽车美容产品、汽车饰品、 机电设备 、建材、五金产品的销售，从事货物及技术的进出口业务等。 [1]  
中国电器科学研究院股份有限公司,中国电器科学研究院 始建于1958年，隶属于 中国机械工业集团公司 ，现有员工2000余人，专业科技人员占员工总数的70%以上。经过半个世纪发展， 中国 电器院现已发展成为拥有三大基地、占地600多亩、建筑面积28万平方米的集科研开发、国家检测和科技产业为一体的国家级创新型企业。2022年9月19日，由中国电器科学研究院股份有限公司共同发起的中国工业设计协会人工智能分会在合肥成立。 [2]  
杭州晶华微电子股份有限公司,杭州晶华微电子股份有限公司成立于2005年02月24日，注册地位于浙江省杭州市滨江区长河街道长河路351号4号楼5层A座501室，法定代表人为吕汉泉。
上海皓元医药股份有限公司,上海皓元医药股份有限公司于2006年9月30日在 上海市工商行政管理局 登记成立。法定代表人郑保富，公司经营范围包括化学科技领域内的技术开发、技术咨询、技术服务等。
邦彦技术股份有限公司,邦彦技术股份有限公司于2000年04月06日在 深圳市市场监督管理局 南山局登记成立。法定代表人祝国胜。
广东利扬芯片测试股份有限公司,广东利扬芯片测试股份有限公司于2010年02月10日在 东莞市工商行政管理局 登记成立。法定代表人黄江，公司经营范围包括集成电路测试、封装、技术开发及货物进出口等。
苏州近岸蛋白质科技股份有限公司,"苏州近岸蛋白质科技股份有限公司成立于2009年09月07日，注册地位于吴江经济技术开发区云创路228号3层,4层， 法定代表人 为朱化星。 [1]  苏州近岸蛋白质科技股份有限公司是一家专注于重组蛋白应用解决方案的高新技术企业，主营业务为靶点及因子类蛋白、重组抗体、酶及试剂的研发、生产、销售，并提供相关技术服务。 [4]  2022年4月29日，科创板上市委公告，苏州近岸蛋白质科技股份有限公司首发获通过。 [3]  "
上海泰坦科技股份有限公司,上海泰坦科技股份有限公司是以高端试剂、通用试剂、 分析试剂 、特种化学品为主营业务的有限公司。
深圳清溢光电股份有限公司,深圳清溢光电股份有限公司由创立于1997年8月的清溢精密光电（深圳）有限公司整体改制而来，是中国大陆成立最早、规模最大、技术最先进的集研究、设计、生产、销售于一体，专业制作高精度掩膜版的企业，2008年12月被认定为 深圳市 首批“国家级高新技术企业”，同时公司也是“深圳市光掩膜技术研究开发中心”的依托单位。
青岛海尔生物医疗股份有限公司,青岛海尔生物医疗股份有限公司，成立于2005年，海尔集团成员，位于山东省青岛市，是一家以从事科技推广和应用服务业为主的企业。企业 注册资本 31707.1758万人民币， 实缴资本 11670.5592万人民币。 [1]  
杰华特微电子股份有限公司,杰华特微电子股份有限公司，成立于2013年03月18日，注册地位于浙江省杭州市西湖区三墩镇振华路298号西港发展中心西4幢9楼901-23室，法定代表人为ZHOU XUN WEI。 [1]  
武汉长盈通光电技术股份有限公司,武汉长盈通光电技术股份有限公司成立于2010年05月18日，注册地位于武汉市东湖开发区高新五路80号，法定代表人为皮亚斌。
广东芳源新材料集团股份有限公司,广东芳源新材料集团股份有限公司成立于2002年06月07日，曾用名“ 广东芳源环保股份有限公司 ”，注册地位于江门市新会区古井镇临港工业园A区11号（一址多照），法定代表人为罗爱平。 [1]  
江苏微导纳米科技股份有限公司,江苏微导纳米科技股份有限公司于2015年12月25日成立。法定代表人王磊，
山东科兴生物制品有限公司,山东科兴生物制品有限公司是由深圳市正中医药集团和深圳科兴生物工程有限公司 合资 兴办，主要承担 基因工程 药物、 微生态制剂 药物 的开发、 产业化 与 商业化 运作任务的高科技 生物制药 企业。山东科兴生物制品有限公司成立于1997年，坐落于山东省 章丘市 明水开发区，现拥有118亩花园式厂区。
陕西莱特光电材料股份有限公司,陕西莱特光电材料股份有限公司于2010年2月21日在西安市工商行政管理局高新分局登记成立。法定代表人王亚龙。
上海先惠自动化技术股份有限公司,上海先惠自动化技术股份有限公司于2007年3月28日在 上海市工商行政管理局 登记成立。法定代表人潘延庆，公司经营范围包括自动化制造工艺系统研发及集成，自动化装备及生产线的研发等。
湖北华强科技股份有限公司,湖北华强科技股份有限公司是 中国兵器装备集团公司 所属的大型企业，总资产2.4亿元人民币，注册资本1.3亿元人民币。公司下设华强特种器材厂、华强药用包装制品厂、华强模具制造厂等六个分厂。 湖北华强药用制盖有限公司 为我公司控股单位。公司是全国人防工程定点企业、中国医药包装龙头企业和湖北省高新技术企业、湖北省著名企业。现有员工1200余人，占地面积13000平方米。主要产品有：丁基橡胶药用胶塞、铝塑组合盖、防化产品、塑料制品、橡胶制品及模具等产品。2019年7月，荣获 全国模范劳动关系和谐企业 。 [1]  第六届全国文明单位名单。 [2]  
唯捷创芯（天津）电子技术股份有限公司,唯捷创芯（天津）电子技术股份有限公司于2010年06月02日在天津市滨海新区市场和质量监督管理局登记成立。 法定代表人 孙亦军。 [3]  2022年4月12日，唯捷创芯（天津）电子技术股份有限公司正式登陆科创板（公司代码为688153）。 [2]  
中船重工（邯郸）派瑞特种气体有限公司,中船重工(邯郸)派瑞特种气体有限公司于2016年12月21日成立。法定代表人孟祥军。
湖南麒麟信安科技股份有限公司,[1]   湖南麒麟信安科技股份有限公司（简称：麒麟信安）是一家专注于操作系统、 云计算 和相关信息安全产品的基础软件供应商，致力于推进国产化安全应用。 [4]  
湖南松井新材料股份有限公司,"湖南松井新材料股份有限公司于2009年03月20日成立。法定代表人凌云剑,公司经营范围包括：氨基树脂涂料600吨年、丙烯酸酯类树脂涂料1200吨年、环氧树脂涂料1200吨年、聚氨酯树脂涂料1000吨年聚酯树脂涂料1000吨年、环氧树脂类胶粘剂300吨年、聚氨酯类胶粘剂300吨年、有机硅类胶粘剂400吨年、特种油墨1000吨年生产（安全生产许可证有效期至2020年7月17日）；新材料技术推广服务；涂料研发；涂层材料开发； 水性涂料 制造、销售；普通货物运输（货运出租、搬场运输除外）；道路 危险货物运输 等。 [1]  "
